cnpj,empresa_porte
30646367000148,MEI
30750704000142,MEI
30997161000162,MEI
31089561000132,MEI
31145805000157,MEI
31169017000109,MEI
31201183000137,MEI
31390056000123,MEI
31406559000140,MEI
31445104000133,MEI
31467406000102,MEI
31474347000108,MEI
31542769000165,MEI
31648197000101,MEI
31720714000106,MEI
31741110000138,MEI
31804112000129,MEI
31829460000150,MEI
31844971000141,MEI
31878510000190,MEI
31920991000154,MEI
31948754000100,MEI
31967398000163,MEI
32051546000168,MEI
32063352000182,MEI
32078130000133,MEI
32088857000100,MEI
32154392000130,MEI
32281095000155,MEI
32295540000136,MEI
32356924000111,MEI
32361765000143,MEI
32412150000107,MEI
32413774000130,MEI
32416625000125,MEI
32462700000194,MEI
32505864000151,MEI
32571998000170,MEI
32635649000175,MEI
32653946000143,MEI
32801413000161,MEI
32878328000100,MEI
32878978000147,MEI
32960712000149,MEI
33054169000183,MEI
33074932000138,MEI
33103114000116,MEI
33214531000136,MEI
33227508000186,MEI
33312641000130,MEI
33383677000105,MEI
33457677000102,MEI
33549036000188,MEI
33663286000144,MEI
33696400000132,MEI
33736211000146,MEI
33798235000120,MEI
33822824000104,MEI
33897417000158,MEI
34086844000119,MEI
34120868000147,MEI
34157965000104,MEI
34250874000119,MEI
34345352000109,MEI
34498657000142,MEI
34527066000156,MEI
34624557000115,MEI
34674631000108,MEI
34679859000190,MEI
34688401000106,MEI
34707962000105,MEI
34785500000106,MEI
34890450000119,MEI
34959579000136,MEI
35044432000189,MEI
35072041000178,MEI
35110166000145,MEI
35201320000194,MEI
35305559000104,MEI
35324218000186,MEI
35403554000114,MEI
35470441000131,MEI
35496258000105,MEI
35540957000105,MEI
35684027000125,MEI
35688667000103,MEI
35730722000186,MEI
35787062000170,MEI
35854604000180,MEI
35897005000143,MEI
35957014000182,MEI
36019280000127,MEI
36020950000125,MEI
36060670000140,MEI
36066632000103,MEI
36122367000125,MEI
36165974000172,MEI
36167257000180,MEI
36168973000181,MEI
36251603000103,MEI
36262439000130,MEI
36308907000160,MEI
36329411000172,MEI
36337563000117,MEI
36347892000149,MEI
36364451000155,MEI
36369822000191,MEI
36389847000157,MEI
36393968000172,MEI
36465558000190,MEI
36558711000123,MEI
36584956000125,MEI
36605460000190,MEI
36627211000104,MEI
36680772000169,MEI
36693938000181,MEI
36732799000158,MEI
36745758000104,MEI
36765243000168,MEI
36842286000108,MEI
37012449000180,MEI
37137870000117,MEI
37148118000171,MEI
37151956000102,MEI
37180433000186,MEI
37228182000162,MEI
37274675000139,MEI
37295857000196,MEI
37314287000134,MEI
37359067000127,MEI
37412333000138,MEI
37420614000132,MEI
37433749000132,MEI
37445383000111,MEI
37631498000109,MEI
37682786000184,MEI
37686783000119,MEI
37749620000138,MEI
37750274000108,MEI
37768316000138,MEI
37799494000126,MEI
37799808000190,MEI
37862963000104,MEI
37901740000109,MEI
38038340000184,MEI
38040471000104,MEI
38104777000179,MEI
38124838000160,MEI
38163752000146,MEI
38209291000103,MEI
38211472000166,MEI
38227832000118,MEI
38357185000169,MEI
38378692000189,MEI
38382898000182,MEI
38419572000182,MEI
38461335000180,MEI
38659767000108,MEI
38664085000185,MEI
39141415000110,MEI
39152500000184,MEI
39229373000174,MEI
39247343000190,MEI
39280361000174,MEI
39281481000196,MEI
39289227000134,MEI
39294303000108,MEI
39310702000107,MEI
39325789000196,MEI
39329281000166,MEI
39334497000110,MEI
39379158000150,MEI
39380958000190,MEI
39391346000101,MEI
39401114000189,MEI
39470142000158,MEI
39567897000175,MEI
39592000000163,MEI
39599131000172,MEI
39614762000113,MEI
39630444000146,MEI
39633483000105,MEI
39662042000123,MEI
39721056000170,MEI
39761064000140,MEI
39804594000129,MEI
39813105000103,MEI
39881079000142,MEI
39894932000160,MEI
40015872000148,MEI
40024493000114,MEI
40032238000113,MEI
40040742000165,MEI
40047449000120,MEI
40074757000144,MEI
40101293000118,MEI
40200667000152,MEI
40214365000133,MEI
40221982000166,MEI
40253946000184,MEI
40284404000179,MEI
40300369000134,MEI
40318531000141,MEI
40437586000170,MEI
40440854000103,MEI
40485811000144,MEI
40506144000139,MEI
40516530000101,MEI
40544200000120,MEI
40584790000114,MEI
40647354000147,MEI
40763199000124,MEI
40799708000179,MEI
40800276000179,MEI
40818975000146,MEI
40845010000142,MEI
40856800000123,MEI
40857875000129,MEI
40868141000145,MEI
40878320000163,MEI
40926518000175,MEI
40966017000112,MEI
40968079000163,MEI
41069481000179,MEI
41164460000132,MEI
41168639000168,MEI
41253376000195,MEI
41295299000136,MEI
41299367000135,MEI
41355867000147,MEI
41366334000160,MEI
41441293000120,MEI
41466670000185,MEI
41472339000178,MEI
41508217000194,MEI
41584767000192,MEI
41625012000199,MEI
41639595000107,MEI
41644191000101,MEI
41656944000107,MEI
41677973000147,MEI
41687897000150,MEI
41739611000133,MEI
41779384000170,MEI
41781232000101,MEI
41833114000108,MEI
41853229000156,MEI
41900758000163,MEI
41935745000120,MEI
41957464000178,MEI
41978699000146,MEI
41981266000140,MEI
41982878000157,MEI
41983314000139,MEI
41990997000151,MEI
42042852000191,MEI
42048774000132,MEI
42080298000137,MEI
42106595000104,MEI
42116333000120,MEI
42140112000198,MEI
42231499000198,MEI
42313598000119,MEI
42356871000192,MEI
42367556000160,MEI
42462908000167,MEI
42482283000103,MEI
42533419000159,MEI
42586051000197,MEI
42586985000129,MEI
42638636000103,MEI
42649237000148,MEI
42692314000142,MEI
42726944000190,MEI
42760287000106,MEI
42830255000121,MEI
42853594000123,MEI
42993252000109,MEI
43002539000192,MEI
43026286000197,MEI
43084761000181,MEI
43133926000168,MEI
43149005000193,MEI
43156663000102,MEI
43223837000102,MEI
43268540000163,MEI
43283554000156,MEI
43291172000174,MEI
43366908000126,MEI
43398523000140,MEI
43423639000192,MEI
43424883000170,MEI
43425039000163,MEI
43468158000101,MEI
43481030000170,MEI
43484099000157,MEI
43528308000117,MEI
43600122000121,MEI
43648392000102,MEI
43688182000148,MEI
43758527000192,MEI
43790811000146,MEI
43807961000115,MEI
43815979000169,MEI
43828640000105,MEI
43831802000156,MEI
44024140000175,MEI
44042716000127,MEI
44058438000104,MEI
44088480000160,MEI
44184312000178,MEI
44191201000199,MEI
44202124000125,MEI
44338454000142,MEI
44363955000189,MEI
44425612000100,MEI
44492927000161,MEI
44510134000128,MEI
44514327000157,MEI
44534166000163,MEI
44581789000197,MEI
44592920000111,MEI
44644517000199,MEI
44679059000123,MEI
44688284000126,MEI
44714444000164,MEI
44786633000142,MEI
44830927000124,MEI
44875382000172,MEI
44902280000107,MEI
44906982000150,MEI
44979743000120,MEI
44979816000184,MEI
45073291000186,MEI
45076892000142,MEI
45123248000188,MEI
45181768000147,MEI
45242095000198,MEI
45267327000162,MEI
45297035000172,MEI
45336323000199,MEI
45383070000104,MEI
45412144000193,MEI
45428444000160,MEI
45434836000132,MEI
45522246000161,MEI
45590534000153,MEI
45623713000140,MEI
45764286000110,MEI
45829213000169,MEI
45892977000107,MEI
45927170000154,MEI
45945529000116,MEI
45995645000140,MEI
45998684000109,MEI
46021597000151,MEI
46066358000118,MEI
46070382000120,MEI
46095073000105,MEI
46203505000154,MEI
46243232000171,MEI
46284249000177,MEI
46310160000138,MEI
46407584000115,MEI
46410129000179,MEI
46429157000138,MEI
46444494000102,MEI
46481468000146,MEI
46497530000198,MEI
46502257000142,MEI
46541044000120,MEI
46579921000151,MEI
46581967000105,MEI
46616636000163,MEI
46699246000102,MEI
46715086000130,MEI
46733539000150,MEI
46737438000158,MEI
46748367000199,MEI
46802771000101,MEI
46826238000171,MEI
46889925000136,MEI
46894329000144,MEI
46971963000133,MEI
47003623000181,MEI
47013300000179,MEI
47115197000178,MEI
47144920000147,MEI
47166218000184,MEI
47187285000185,MEI
47218814000160,MEI
47237903000154,MEI
47254022000141,MEI
47278555000163,MEI
47347753000131,MEI
47398331000195,MEI
47435952000100,MEI
47540176000108,MEI
47587859000102,MEI
47614845000130,MEI
47622614000179,MEI
47678937000184,MEI
47699076000110,MEI
47703542000194,MEI
47742570000110,MEI
47746434000107,MEI
47780420000100,MEI
47838783000140,MEI
47846866000181,MEI
47909047000136,MEI
47918774000160,MEI
48054278000178,MEI
48068906000174,MEI
48154031000123,MEI
48156110000173,MEI
48181159000186,MEI
48246270000103,MEI
48254083000171,MEI
48273124000177,MEI
48274586000109,MEI
48280360000110,MEI
48295591000106,MEI
59526251000157,MEI
60178233000100,MEI
10281484000148,MEI
11569417000196,MEI
11721554000102,MEI
11785393000102,MEI
11977390000170,MEI
12130705000102,MEI
12334727000194,MEI
12337334000134,MEI
12406825000190,MEI
12424692000184,MEI
12436909000176,MEI
12457753000100,MEI
12681117000167,MEI
12685221000120,MEI
12816958000134,MEI
12826551000198,MEI
13196240000155,MEI
13418613000195,MEI
13459281000197,MEI
13528024000160,MEI
13592224000181,MEI
13715518000153,MEI
13962255000187,MEI
14024175000143,MEI
14308343000122,MEI
14515268000170,MEI
14527752000110,MEI
14660001000177,MEI
14865696000123,MEI
14928809000192,MEI
15099680000110,MEI
15328634000145,MEI
15674564000187,MEI
15738422000136,MEI
16594604000143,MEI
16901060000115,MEI
16959516000106,MEI
17224184000176,MEI
17268647000100,MEI
17418236000145,MEI
17437548000104,MEI
17514698000166,MEI
17517205000141,MEI
17523097000110,MEI
17545129000188,MEI
17724046000156,MEI
17735451000170,MEI
17935861000164,MEI
18099877000147,MEI
18350471000195,MEI
18402869000128,MEI
18693311000149,MEI
18771690000148,MEI
18852149000164,MEI
18965033000131,MEI
19080664000136,MEI
19085757000153,MEI
19308137000136,MEI
19364659000155,MEI
19559362000145,MEI
19575607000128,MEI
19625777000170,MEI
19796298000116,MEI
19840898000134,MEI
20011875000104,MEI
20163519000106,MEI
20272163000130,MEI
20352465000119,MEI
20662160000103,MEI
20734719000163,MEI
20866097000127,MEI
20878074000132,MEI
21112549000148,MEI
21349848000109,MEI
21380081000172,MEI
21385807000160,MEI
21434713000133,MEI
21499070000106,MEI
21707401000156,MEI
21708513000121,MEI
21835633000190,MEI
22161355000103,MEI
22184752000192,MEI
22261722000132,MEI
22298279000174,MEI
22348754000170,MEI
22462621000120,MEI
22516851000124,MEI
22586356000191,MEI
22614767000143,MEI
22666743000138,MEI
22669522000113,MEI
22884009000145,MEI
22911490000110,MEI
22940205000190,MEI
22999277000102,MEI
23090308000170,MEI
23197057000128,MEI
23353362000161,MEI
23364346000174,MEI
23719858000106,MEI
23745420000100,MEI
23840181000160,MEI
23840951000174,MEI
23919190000140,MEI
23988152000140,MEI
24046802000109,MEI
24359847000125,MEI
24564960000142,MEI
24568809000182,MEI
24641043000114,MEI
24769536000134,MEI
25030697000174,MEI
25069181000133,MEI
25071725000100,MEI
25270586000135,MEI
26024454000196,MEI
26027209000132,MEI
26075727000121,MEI
26355557000139,MEI
26442121000187,MEI
26717350000167,MEI
26750256000100,MEI
26762275000156,MEI
26767940000102,MEI
26839526000153,MEI
26860282000190,MEI
26869874000173,MEI
26875504000149,MEI
26911022000105,MEI
26931270000100,MEI
26963977000106,MEI
26973201000169,MEI
27090060000107,MEI
27248127000180,MEI
27277154000181,MEI
27301148000112,MEI
27333199000126,MEI
27353665000135,MEI
27409592000156,MEI
27438437000168,MEI
27572750000194,MEI
27585284000181,MEI
27707386000122,MEI
27745366000146,MEI
27868260000130,MEI
28006969000199,MEI
28021477000172,MEI
28087240000194,MEI
28200526000134,MEI
28326925000146,MEI
28349191000110,MEI
28362169000100,MEI
28408056000107,MEI
28410191000189,MEI
28584039000112,MEI
28665821000166,MEI
28666387000139,MEI
28688417000108,MEI
28689330000155,MEI
28735437000192,MEI
28767314000133,MEI
28789637000128,MEI
28916193000144,MEI
28973273000131,MEI
29027445000147,MEI
29097950000168,MEI
29173568000196,MEI
29325207000118,MEI
29373325000100,MEI
29407534000119,MEI
29495184000190,MEI
29597500000134,MEI
29671728000127,MEI
29692561000180,MEI
29780689000104,MEI
29832670000156,MEI
29855746000169,MEI
29861035000105,MEI
29870580000150,MEI
29871075000120,MEI
30070852000116,MEI
30184713000113,MEI
30245565000108,MEI
30617097000147,MEI
30638646000160,MEI
30657046000149,MEI
30744307000168,MEI
30787633000152,MEI
30851967000148,MEI
30955178000157,MEI
30982204000136,MEI
31013129000168,MEI
31071361000152,MEI
31102141000149,MEI
31107985000182,MEI
31128034000190,MEI
31158032000143,MEI
31162595000105,MEI
31167667000107,MEI
31218394000182,MEI
31354196000146,MEI
31426439000104,MEI
31466156000196,MEI
31571910000158,MEI
31575701000182,MEI
31794815000113,MEI
31835371000117,MEI
32010033000109,MEI
32376650000122,MEI
32423356000124,MEI
32498696000114,MEI
32558716000103,MEI
32593019000185,MEI
32602188000134,MEI
32632001000145,MEI
32653022000147,MEI
32712761000162,MEI
32725713000109,MEI
32829092000103,MEI
32883684000103,MEI
32958871000109,MEI
33020883000150,MEI
33410279000130,MEI
33451158000137,MEI
33621231000171,MEI
33668383000120,MEI
33761604000100,MEI
33805095000170,MEI
33865285000182,MEI
34042669000168,MEI
34092166000105,MEI
34103256000146,MEI
34115101000120,MEI
34124103000185,MEI
34209725000106,MEI
34218169000134,MEI
34238974000120,MEI
34239605000151,MEI
34290735000119,MEI
34326151000156,MEI
34343592000166,MEI
34492046000197,MEI
34725790000194,MEI
34751595000139,MEI
34765564000137,MEI
34774728000192,MEI
34800589000124,MEI
34809233000151,MEI
34918831000169,MEI
34984139000139,MEI
35098427000159,MEI
35108107000132,MEI
35115426000175,MEI
35167109000100,MEI
35180970000109,MEI
35208262000120,MEI
35320297000157,MEI
35410856000110,MEI
35566761000190,MEI
35584032000166,MEI
35828707000175,MEI
35895644000170,MEI
35903691000118,MEI
35918392000157,MEI
35988410000177,MEI
36042693000122,MEI
36113931000143,MEI
36129809000165,MEI
36233236000115,MEI
36320857000136,MEI
36364630000192,MEI
36389034000167,MEI
36438363000150,MEI
36439070000198,MEI
36458046000104,MEI
36475204000126,MEI
36501988000110,MEI
36597632000121,MEI
36603633000131,MEI
36606230000146,MEI
36686572000113,MEI
36781586000116,MEI
36794753000163,MEI
36799145000141,MEI
36807705000162,MEI
36811589000155,MEI
36862569000103,MEI
36885220000197,MEI
36937188000146,MEI
36960860000114,MEI
36992233000165,MEI
37015718000161,MEI
37022198000114,MEI
37111943000100,MEI
37132710000185,MEI
37159729000115,MEI
37188078000191,MEI
37235867000136,MEI
37325258000178,MEI
37329896000167,MEI
37404082000140,MEI
37438077000158,MEI
37525536000130,MEI
37551359000167,MEI
37670515000109,MEI
37716551000166,MEI
37716575000115,MEI
37745954000133,MEI
37851775000180,MEI
37866354000123,MEI
37932072000187,MEI
37938510000114,MEI
37967284000108,MEI
37979018000197,MEI
38054634000108,MEI
38096036000193,MEI
38150186000138,MEI
38176323000103,MEI
38197162000134,MEI
38203703000190,MEI
38311876000121,MEI
38371865000137,MEI
38401754000126,MEI
38459569000192,MEI
38479110000150,MEI
38482604000194,MEI
38924611000107,MEI
39143308000121,MEI
39389733000103,MEI
39391202000147,MEI
39474894000197,MEI
39487925000144,MEI
39505853000110,MEI
39514311000104,MEI
39528456000164,MEI
39539026000148,MEI
39551633000123,MEI
39594476000133,MEI
39648542000100,MEI
39814386000100,MEI
39839917000110,MEI
39882062000100,MEI
39883507000176,MEI
39895226000133,MEI
39910512000120,MEI
39950892000127,MEI
39967669000192,MEI
40044369000110,MEI
40047734000140,MEI
40053791000132,MEI
40058684000105,MEI
40066471000117,MEI
40082518000136,MEI
40137281000143,MEI
40137363000198,MEI
40207850000180,MEI
40214107000157,MEI
40221398000100,MEI
40243335000155,MEI
40329669000146,MEI
40362396000131,MEI
40391719000115,MEI
40406275000144,MEI
40427674000191,MEI
40446075000115,MEI
40476524000178,MEI
40479142000106,MEI
40580572000101,MEI
40589341000169,MEI
40599122000160,MEI
40671904000163,MEI
40678036000143,MEI
40716485000139,MEI
40744461000193,MEI
40841589000175,MEI
40912265000180,MEI
40926310000156,MEI
40967405000118,MEI
40970176000190,MEI
40971738000110,MEI
41011989000116,MEI
41057491000194,MEI
41058004000108,MEI
41074886000103,MEI
41087080000141,MEI
41113404000179,MEI
41214822000152,MEI
41315554000165,MEI
41320827000160,MEI
41329125000147,MEI
41384420000104,MEI
41386920000177,MEI
41414658000127,MEI
41417776000199,MEI
41440257000141,MEI
41461116000105,MEI
41491710000149,MEI
41494475000169,MEI
41564512000168,MEI
41585262000142,MEI
41588045000106,MEI
41625226000165,MEI
41691224000174,MEI
41736122000128,MEI
41755864000109,MEI
41764346000143,MEI
41770112000109,MEI
41792617000174,MEI
41891255000179,MEI
41893906000160,MEI
41912250000185,MEI
41968301000190,MEI
42080807000121,MEI
42113232000104,MEI
42245086000162,MEI
42340179000176,MEI
42340369000193,MEI
42346597000170,MEI
42363437000130,MEI
42380226000105,MEI
42447843000180,MEI
42485366000148,MEI
42505079000152,MEI
42533610000109,MEI
42599344000109,MEI
42607316000196,MEI
42654500000197,MEI
42696867000173,MEI
42707427000174,MEI
42728541000180,MEI
42736598000121,MEI
42740567000144,MEI
42744329000107,MEI
42744395000187,MEI
42766252000176,MEI
42824549000140,MEI
42906293000110,MEI
42909447000128,MEI
42915922000179,MEI
42960994000138,MEI
42970804000163,MEI
43074398000113,MEI
43110866000168,MEI
43111994000126,MEI
43120758000176,MEI
43187609000124,MEI
43302898000165,MEI
43317362000113,MEI
43372162000163,MEI
43448602000119,MEI
43479446000153,MEI
43482163000160,MEI
43519239000185,MEI
43526125000162,MEI
43545780000168,MEI
43549915000163,MEI
43585446000138,MEI
43644114000187,MEI
43678381000175,MEI
43740320000190,MEI
43809735000173,MEI
43941989000140,MEI
43948522000122,MEI
43981472000185,MEI
43989674000173,MEI
44003084000192,MEI
44072237000153,MEI
44110225000176,MEI
44151265000166,MEI
44202230000109,MEI
44212913000147,MEI
44386567000113,MEI
44448134000145,MEI
44517236000175,MEI
44580839000111,MEI
44616392000193,MEI
44707673000151,MEI
44717573000106,MEI
44731251000111,MEI
44822610000146,MEI
44846567000159,MEI
44914531000165,MEI
44922690000101,MEI
44939583000196,MEI
44954278000173,MEI
44966906000130,MEI
45004357000186,MEI
45046635000168,MEI
45047092000101,MEI
45128334000183,MEI
45143078000101,MEI
45217096000182,MEI
45225659000184,MEI
45235214000185,MEI
45264096000133,MEI
45292546000100,MEI
45300546000104,MEI
45320532000144,MEI
45334192000100,MEI
45352280000135,MEI
45406417000197,MEI
45412242000120,MEI
45445069000167,MEI
45452485000192,MEI
45625268000157,MEI
45628006000146,MEI
45663443000109,MEI
45679570000198,MEI
45831083000107,MEI
45868442000192,MEI
45955166000108,MEI
46029212000100,MEI
46083260000179,MEI
46136535000195,MEI
46143549000136,MEI
46164774000159,MEI
46289647000186,MEI
46330199000117,MEI
46341526000136,MEI
46397007000190,MEI
46415379000100,MEI
46431444000182,MEI
46457809000148,MEI
46502839000129,MEI
46536510000189,MEI
46611754000189,MEI
46645010000185,MEI
46663090000100,MEI
46670249000105,MEI
46698128000171,MEI
46704555000115,MEI
46732025000180,MEI
46806914000145,MEI
46855560000129,MEI
46871334000131,MEI
46872714000190,MEI
46955699000144,MEI
46974118000111,MEI
47037525000165,MEI
47092510000108,MEI
47093634000108,MEI
47103764000176,MEI
47141639000150,MEI
47154518000143,MEI
47192963000106,MEI
47201746000127,MEI
